order_id,vendor,item,category,price,discount_pct,multiple_sizes_ordered,order_date,delivery_date,returned
ORD-8939E8275D,Etsy,Sweater,clothing,33.99,34.12,0,2024-01-18,2024-01-24,0
ORD-206629B229,Zappos,Science textbook,books,18.78,2.07,0,2024-05-25,2024-05-29,0
ORD-BADFBBD531,Newegg,Sandals,shoes,62.47,7.00,0,2024-09-08,2024-09-11,0
ORD-F8CB4A1768,Newegg,Bluetooth speaker,electronics,178.87,7.60,0,2024-08-13,2024-08-22,0
ORD-355F16D2BA,Target,Sweater,clothing,19.45,4.68,0,2024-12-26,2024-12-29,0
ORD-F1692D2013,BestBuy,4K streaming stick,electronics,88.42,9.74,0,2024-03-29,2024-04-06,0
ORD-D750AF048D,Walmart,Wireless earbuds,electronics,152.18,12.39,0,2024-11-06,2024-11-09,1
ORD-9DB3495B89,BestBuy,Kitchen blender,home,92.70,25.06,0,2024-01-05,2024-01-16,0
ORD-19BCDA491C,IKEA,Business strategy book,books,10.21,8.22,0,2024-10-10,2024-10-16,0
ORD-D878F999BD,Kobo,Bluetooth speaker,electronics,186.10,7.08,0,2024-02-14,2024-02-22,0
ORD-CA2DED8410,Kobo,Vacuum cleaner,home,116.66,11.68,0,2024-07-04,2024-07-11,0
ORD-1C49920F14,Newegg,Smart watch,electronics,147.37,8.98,0,2024-01-17,2024-01-21,0
ORD-1075E7DB75,Newegg,Fantasy novel,books,19.61,18.63,0,2024-02-22,2024-02-27,0
ORD-C7F86249C4,Kobo,Wireless earbuds,electronics,109.72,24.16,0,2024-03-30,2024-04-01,0
ORD-88F190A741,Target,Wireless earbuds,electronics,64.76,11.23,0,2024-03-29,2024-04-01,0
ORD-64893C02A8,Newegg,Smart watch,electronics,235.35,11.70,0,2024-08-06,2024-08-16,0
ORD-AA2CC5FEE8,Walmart,Storage organizer set,home,23.49,13.74,0,2024-05-01,2024-05-13,0
ORD-90B67AB3D6,Walmart,Storage organizer set,home,96.65,19.26,0,2024-10-03,2024-10-06,0
ORD-FAADF750A9,IKEA,Vacuum cleaner,home,94.61,8.39,0,2024-11-26,2024-12-02,0
ORD-CD21D57187,Walmart,Science textbook,books,14.49,13.04,0,2024-05-28,2024-06-01,0
ORD-F6C7414C22,IKEA,Desk lamp,home,109.33,12.98,0,2024-09-12,2024-09-19,0
ORD-3072672E6C,Kobo,4K streaming stick,electronics,190.03,18.72,0,2024-10-25,2024-10-30,1
ORD-E554EFC4E8,Target,Cotton T-shirt,clothing,42.89,34.24,0,2024-11-01,2024-11-07,0
ORD-9EC80A3F3A,BestBuy,Science textbook,books,20.57,6.73,0,2024-06-16,2024-06-19,0
ORD-24E3523755,Walmart,Running shoes,shoes,61.56,4.42,0,2024-02-20,2024-02-23,0
ORD-4C6A29BBD8,Zappos,Denim jacket,clothing,53.12,35.78,0,2024-05-15,2024-05-24,0
ORD-897BAC9927,Zappos,Fantasy novel,books,25.85,16.22,0,2024-10-18,2024-10-23,0
ORD-BA68508A41,Zappos,Desk lamp,home,45.54,11.99,0,2024-11-22,2024-11-29,0
ORD-F607B66C3D,Walmart,Cotton T-shirt,clothing,37.60,34.15,0,2024-07-17,2024-07-25,0
ORD-5986119018,Etsy,Leather sneakers,shoes,52.78,10.94,0,2024-03-24,2024-04-06,0
ORD-CAC0934E40,BestBuy,Leather sneakers,shoes,35.65,2.54,0,2024-03-26,2024-04-05,0
ORD-C00ADFC175,Etsy,Leather sneakers,shoes,59.82,12.27,1,2024-05-21,2024-05-29,0
ORD-6EF51BC123,Amazon,4K streaming stick,electronics,74.60,10.47,0,2024-01-03,2024-01-10,0
ORD-7BF5E3D69C,Kobo,Leather sneakers,shoes,24.60,12.34,1,2024-07-22,2024-07-24,1
ORD-71835960DD,BestBuy,Smart watch,electronics,75.33,9.82,0,2024-12-17,2024-12-29,0
ORD-97DDCB1AD8,Amazon,Wireless earbuds,electronics,223.47,22.68,0,2024-12-10,2024-12-12,1
ORD-CD307122EA,Target,Wireless earbuds,electronics,91.55,11.37,0,2024-01-17,2024-01-23,0
ORD-3907BC06B4,Kobo,Running shoes,shoes,61.47,16.20,0,2024-04-19,2024-04-21,0
ORD-08FCD4471C,Newegg,Cooking guide,books,20.45,16.94,0,2024-01-07,2024-01-15,0
ORD-21DD7F075C,Zappos,Kitchen blender,home,46.31,6.19,0,2024-05-24,2024-05-27,0
ORD-61AA49EEC3,Zappos,Running shorts,clothing,44.67,27.16,1,2024-06-21,2024-07-02,0
ORD-D087E717B4,Target,Air purifier,home,108.23,10.74,0,2024-07-11,2024-07-14,0
ORD-F6D66E356B,Walmart,Chelsea boots,shoes,63.13,33.36,0,2024-07-13,2024-07-24,1
ORD-EA6BE25333,Walmart,Casual hoodie,clothing,44.55,33.20,1,2024-12-21,2024-12-28,0
ORD-55C5E3A11E,Walmart,Running shorts,clothing,48.98,17.67,0,2024-08-05,2024-08-17,0
ORD-30A0129825,Etsy,Sandals,shoes,69.61,10.21,0,2024-04-18,2024-04-29,0
ORD-9231BE4A96,Target,Cotton T-shirt,clothing,24.79,25.14,0,2024-01-28,2024-02-02,0
ORD-9E9DF5F721,Kobo,Smart watch,electronics,119.35,11.35,0,2024-05-22,2024-05-24,1
ORD-CABFA9AF8B,Newegg,Running shorts,clothing,28.84,11.02,1,2024-04-26,2024-04-29,0
ORD-938DE72208,BestBuy,Chelsea boots,shoes,42.13,14.82,0,2024-03-22,2024-04-01,0
ORD-4B876DFC62,Walmart,Sweater,clothing,43.56,32.25,1,2024-07-04,2024-07-16,0
ORD-758D397919,Kobo,Cooking guide,books,12.57,6.46,0,2024-06-06,2024-06-13,0
ORD-82C78CB278,Etsy,Chelsea boots,shoes,52.72,10.92,0,2024-05-06,2024-05-10,0
ORD-EC6B34CE4C,IKEA,Bluetooth speaker,electronics,41.53,5.51,0,2024-02-26,2024-02-28,1
ORD-2875247AE3,BestBuy,Leather sneakers,shoes,87.57,11.32,0,2024-07-30,2024-08-06,1
ORD-80AB47418F,IKEA,Paperback thriller,books,17.15,11.23,0,2024-08-04,2024-08-10,0
ORD-1CCC54A027,BestBuy,Chelsea boots,shoes,46.54,11.15,1,2024-01-16,2024-01-27,1
ORD-78D685E9BB,Amazon,Vacuum cleaner,home,33.59,15.07,0,2024-09-17,2024-09-19,0
ORD-B2DCB45A42,Amazon,Bluetooth speaker,electronics,65.69,12.85,0,2024-06-19,2024-06-21,0
ORD-9F618F5884,Zappos,Desk lamp,home,70.97,17.53,0,2024-04-12,2024-04-22,0
ORD-6938EB4E36,Amazon,Wireless earbuds,electronics,76.09,5.65,0,2024-04-03,2024-04-08,0
ORD-CCFCF4A7AC,Newegg,Business strategy book,books,18.07,0.77,0,2024-09-11,2024-09-13,0
ORD-6FA727293E,Etsy,Denim jacket,clothing,22.66,12.26,0,2024-04-12,2024-04-19,0
ORD-F0D07F7EB3,IKEA,Business strategy book,books,15.48,6.23,0,2024-08-11,2024-08-21,0
ORD-4E591DA267,BestBuy,Winter boots,shoes,57.95,21.34,1,2024-08-31,2024-09-02,1
ORD-CD42A9CCF2,Newegg,Vacuum cleaner,home,66.62,1.83,0,2024-06-08,2024-06-21,0
ORD-CAD7AA3D0C,BestBuy,Cotton T-shirt,clothing,35.47,26.85,0,2024-03-04,2024-03-16,1
ORD-2D151FC721,Walmart,Storage organizer set,home,63.66,16.86,0,2024-10-09,2024-10-11,0
ORD-4BE759E466,Amazon,Desk lamp,home,74.57,17.66,0,2024-12-28,2024-12-30,0
ORD-92B2A7BB31,IKEA,Casual hoodie,clothing,55.48,7.05,1,2024-10-28,2024-11-01,0
ORD-5331B4D85F,Newegg,Fantasy novel,books,28.16,3.51,0,2024-09-09,2024-09-17,0
ORD-D9AEC5036B,Kobo,4K streaming stick,electronics,86.78,3.60,0,2024-03-02,2024-03-12,0
ORD-A7DA4771C1,BestBuy,Vacuum cleaner,home,75.99,9.09,0,2024-02-20,2024-02-23,0
ORD-F9E67DC7DB,Kobo,Running shorts,clothing,10.91,16.85,0,2024-03-30,2024-04-08,0
ORD-DC43AF7B16,Zappos,4K streaming stick,electronics,74.82,11.77,0,2024-10-25,2024-11-01,0
ORD-D32E47E5CC,BestBuy,Sweater,clothing,18.66,10.87,0,2024-12-04,2024-12-07,0
ORD-950118373A,Zappos,Running shorts,clothing,39.30,26.52,0,2024-03-28,2024-03-30,0
ORD-99332CB88E,Amazon,Noise cancelling headphones,electronics,255.53,23.96,0,2024-10-06,2024-10-19,0
ORD-CB2EE4BE33,Zappos,Winter boots,shoes,44.24,24.44,0,2024-10-26,2024-11-01,0
ORD-EF240F73FD,BestBuy,Running shorts,clothing,26.37,6.39,0,2024-10-02,2024-10-08,0
ORD-CAF373D9AA,Zappos,Kitchen blender,home,63.73,8.30,0,2024-02-06,2024-02-19,0
ORD-007789E652,IKEA,Storage organizer set,home,51.89,8.61,0,2024-03-02,2024-03-08,0
ORD-1D58427D72,Zappos,Storage organizer set,home,28.67,12.60,0,2024-04-29,2024-05-06,0
ORD-6A711F8A6C,Etsy,Sandals,shoes,78.84,6.36,0,2024-02-01,2024-02-11,0
ORD-984F1570B1,Newegg,Running shorts,clothing,23.36,20.25,0,2024-04-02,2024-04-13,0
ORD-5286ED3DB0,IKEA,Casual hoodie,clothing,47.04,6.08,0,2024-12-08,2024-12-10,0
ORD-2416D5425D,IKEA,Science textbook,books,22.40,12.79,0,2024-08-04,2024-08-11,0
ORD-E960873428,Newegg,Fantasy novel,books,14.35,8.82,0,2024-12-09,2024-12-21,0
ORD-AE38BA7C77,IKEA,Cotton T-shirt,clothing,23.54,6.68,0,2024-03-01,2024-03-05,0
ORD-2AAB15BB1C,Newegg,Leather sneakers,shoes,72.86,11.41,1,2024-10-09,2024-10-17,1
ORD-B108D6F41A,Zappos,Storage organizer set,home,46.14,4.11,0,2024-07-12,2024-07-17,0
ORD-1BD4BBA016,Newegg,Science textbook,books,24.80,7.34,0,2024-01-24,2024-02-04,0
ORD-2E4797B9F0,Newegg,Vacuum cleaner,home,86.30,3.52,0,2024-05-15,2024-05-27,0
ORD-4A65EEE168,Kobo,Storage organizer set,home,63.40,10.29,0,2024-02-03,2024-02-09,0
ORD-CF1A9A6AAC,BestBuy,Vacuum cleaner,home,90.84,11.82,0,2024-07-01,2024-07-08,0
ORD-B69702FC2D,IKEA,Fantasy novel,books,20.39,5.02,0,2024-01-01,2024-01-07,0
ORD-13E617CA9F,IKEA,4K streaming stick,electronics,345.10,14.90,0,2024-12-22,2024-12-28,0
ORD-D899182604,IKEA,Bluetooth speaker,electronics,243.02,20.08,0,2024-09-26,2024-10-02,0
ORD-AF9096D293,BestBuy,Leather sneakers,shoes,37.74,20.67,1,2024-02-27,2024-03-05,0
ORD-7EE4F8AC74,Etsy,4K streaming stick,electronics,245.88,8.52,0,2024-03-24,2024-04-07,0
ORD-EE29A59639,Walmart,Denim jacket,clothing,33.96,10.52,0,2024-01-01,2024-01-06,0
ORD-16ABD554C2,IKEA,Sweater,clothing,35.08,12.75,1,2024-06-19,2024-06-29,0
ORD-4B4A24990E,Etsy,Noise cancelling headphones,electronics,140.71,17.35,0,2024-09-10,2024-09-13,1
ORD-6BDBC46301,Amazon,Air purifier,home,117.20,0.21,0,2024-05-20,2024-05-22,0
ORD-1CBD608E6B,BestBuy,Business strategy book,books,14.00,1.83,0,2024-09-04,2024-09-16,0
ORD-984136A541,Zappos,Denim jacket,clothing,35.68,5.14,0,2024-10-20,2024-10-29,0
ORD-DA716DE046,Zappos,Leather sneakers,shoes,61.10,26.67,0,2024-10-09,2024-10-12,0
ORD-5206179EDF,IKEA,Business strategy book,books,17.03,11.23,0,2024-02-23,2024-03-04,0
ORD-FF3527CD42,Target,Sandals,shoes,72.46,8.66,0,2024-10-06,2024-10-11,0
ORD-CE6E3A9DAB,Walmart,Winter boots,shoes,83.53,21.58,0,2024-08-13,2024-08-17,0
ORD-C368808F7C,IKEA,Leather sneakers,shoes,42.89,15.76,0,2024-06-09,2024-06-19,0
ORD-27D9944B85,Target,Casual hoodie,clothing,26.78,13.63,1,2024-12-17,2024-12-27,0
ORD-098C83B485,Newegg,Wireless earbuds,electronics,236.48,23.24,0,2024-02-06,2024-02-12,0
ORD-879E998089,Zappos,4K streaming stick,electronics,86.09,12.49,0,2024-04-16,2024-04-21,0
ORD-85B73125D1,BestBuy,4K streaming stick,electronics,140.45,9.59,0,2024-06-16,2024-06-21,0
ORD-CD8242C85D,Amazon,Casual hoodie,clothing,25.03,17.07,0,2024-03-10,2024-03-14,0
ORD-FE0FA1C355,Target,Kitchen blender,home,30.91,2.35,0,2024-07-11,2024-07-25,0
ORD-7EEC8F57CA,Zappos,Storage organizer set,home,64.94,11.31,0,2024-09-11,2024-09-16,0
ORD-0C8D2CE96E,IKEA,Science textbook,books,16.33,27.28,0,2024-06-08,2024-06-12,0
ORD-5116326D56,Kobo,Cooking guide,books,24.47,10.61,0,2024-01-15,2024-01-22,0
ORD-51C82C4C79,Etsy,Air purifier,home,92.28,7.46,0,2024-09-16,2024-09-26,1
ORD-0C7A290DE0,Walmart,Noise cancelling headphones,electronics,130.39,15.98,0,2024-07-26,2024-08-06,0
ORD-FA98AFF1B7,Newegg,Noise cancelling headphones,electronics,68.70,21.91,0,2024-01-28,2024-01-30,0
ORD-7351D61A7B,Walmart,Kitchen blender,home,90.52,26.54,0,2024-08-05,2024-08-08,0
ORD-2C9DE9D38E,Target,Noise cancelling headphones,electronics,172.16,8.47,0,2024-08-19,2024-08-24,0
ORD-B8D81206D6,IKEA,Business strategy book,books,19.50,4.00,0,2024-06-10,2024-06-17,0
ORD-191ED47E92,BestBuy,Denim jacket,clothing,52.03,13.64,0,2024-02-17,2024-02-22,0
ORD-1B0ABADA7C,IKEA,Winter boots,shoes,165.09,7.89,0,2024-01-31,2024-02-02,0
ORD-5734B0CCA0,Amazon,Leather sneakers,shoes,38.61,27.34,0,2024-07-21,2024-07-27,0
ORD-4B0259B005,Target,Running shoes,shoes,66.15,19.63,0,2024-10-31,2024-11-11,0
ORD-A185C60550,IKEA,Running shorts,clothing,69.06,25.94,0,2024-05-14,2024-05-25,0
ORD-E9AE8B8BF3,BestBuy,Science textbook,books,16.55,4.07,0,2024-03-25,2024-03-27,0
ORD-F7F0D09E6A,Kobo,Noise cancelling headphones,electronics,125.03,9.17,0,2024-06-26,2024-07-04,0
ORD-39EB0F3CE4,Amazon,Sandals,shoes,42.23,15.98,0,2024-11-21,2024-11-24,0
ORD-2108A014BE,Target,Chelsea boots,shoes,68.54,9.76,0,2024-12-21,2024-12-30,0
ORD-0F33661CCE,Etsy,Desk lamp,home,93.59,35.14,0,2024-08-07,2024-08-11,0
ORD-3DF85C0E34,Kobo,Desk lamp,home,60.23,5.08,0,2024-04-10,2024-04-21,0
ORD-6DA5864737,Walmart,Smart watch,electronics,102.31,1.45,0,2024-08-17,2024-08-21,0
ORD-55B35754D4,BestBuy,Business strategy book,books,23.24,6.18,0,2024-07-22,2024-07-31,0
ORD-CD7721E258,Target,Vacuum cleaner,home,77.02,8.16,0,2024-04-08,2024-04-19,0
ORD-04106EDDFC,Target,Paperback thriller,books,13.81,3.40,0,2024-06-30,2024-07-09,0
ORD-2C770D71B9,BestBuy,Casual hoodie,clothing,26.95,8.28,0,2024-01-22,2024-01-26,0
ORD-618664A256,Amazon,Bluetooth speaker,electronics,261.12,12.58,0,2024-04-27,2024-05-01,0
ORD-83DA5A170B,Walmart,Desk lamp,home,51.36,11.48,0,2024-06-05,2024-06-07,0
ORD-BD2891E379,Zappos,Cotton T-shirt,clothing,44.47,20.51,0,2024-08-30,2024-09-05,0
ORD-9BB103A26C,Newegg,Sweater,clothing,45.35,9.36,0,2024-05-10,2024-05-22,0
ORD-C04CE33FCD,IKEA,Vacuum cleaner,home,44.71,30.36,0,2024-09-30,2024-10-11,0
ORD-FE346084A2,Walmart,Business strategy book,books,15.94,2.03,0,2024-10-09,2024-10-11,0
ORD-C77724F856,Walmart,Storage organizer set,home,76.38,10.36,0,2024-10-01,2024-10-07,0
ORD-0152AED144,Zappos,Vacuum cleaner,home,66.28,18.70,0,2024-10-17,2024-10-24,0
ORD-6A41EA52E1,Zappos,Running shoes,shoes,51.26,15.25,0,2024-11-02,2024-11-04,0
ORD-29AC5F604B,Kobo,Storage organizer set,home,71.21,16.88,0,2024-09-02,2024-09-04,0
ORD-3AEC80F5BD,IKEA,Bluetooth speaker,electronics,176.78,10.54,0,2024-02-15,2024-02-26,0
ORD-F813738A71,IKEA,Science textbook,books,19.73,2.52,0,2024-04-14,2024-04-24,0
ORD-019ABE89A8,Kobo,Running shoes,shoes,29.33,10.37,1,2024-02-22,2024-02-25,1
ORD-7E14AD897E,Kobo,Leather sneakers,shoes,71.07,21.54,0,2024-10-17,2024-10-20,1
ORD-850FA32BE6,Amazon,Winter boots,shoes,62.05,21.26,1,2024-03-15,2024-03-18,0
ORD-A85E41F272,Target,Denim jacket,clothing,22.31,35.58,1,2024-02-02,2024-02-10,0
ORD-BE403DE5AC,Newegg,Paperback thriller,books,16.89,14.94,0,2024-11-19,2024-11-26,0
ORD-6A881BAFB3,Newegg,Paperback thriller,books,16.35,16.18,0,2024-05-31,2024-06-03,0
ORD-20D2B9DBEA,IKEA,Cotton T-shirt,clothing,30.96,4.36,0,2024-10-10,2024-10-14,0
ORD-0379543DD3,BestBuy,4K streaming stick,electronics,164.44,11.66,0,2024-01-25,2024-02-04,0
ORD-90B3284064,Target,Running shoes,shoes,50.23,2.56,0,2024-10-28,2024-11-01,0
ORD-E09C6BE80B,Amazon,Cotton T-shirt,clothing,65.27,6.69,0,2024-01-09,2024-01-15,0
ORD-E163BB00D6,Amazon,Noise cancelling headphones,electronics,160.07,5.51,0,2024-05-22,2024-06-04,0
ORD-01A3955F8A,BestBuy,Cooking guide,books,13.41,21.80,0,2024-08-11,2024-08-16,0
ORD-CDE66FD0C3,Newegg,Cooking guide,books,15.92,8.50,0,2024-01-07,2024-01-19,0
ORD-EDBE2323AB,IKEA,Kitchen blender,home,97.43,5.12,0,2024-12-26,2025-01-06,0
ORD-DF651B1A76,IKEA,Wireless earbuds,electronics,145.90,7.71,0,2024-10-04,2024-10-08,0
ORD-61C2341B20,IKEA,Winter boots,shoes,37.10,5.08,0,2024-01-08,2024-01-13,0
ORD-DA3D9C9AD9,Newegg,Bluetooth speaker,electronics,124.92,14.61,0,2024-05-30,2024-06-06,0
ORD-0209F15405,Newegg,Running shoes,shoes,40.57,5.20,0,2024-01-08,2024-01-14,0
ORD-83ECDDF790,Zappos,Winter boots,shoes,71.79,22.07,0,2024-08-29,2024-09-04,0
ORD-62D5229C80,BestBuy,Cooking guide,books,11.84,31.58,0,2024-08-07,2024-08-10,0
ORD-7347C093A1,Kobo,Running shorts,clothing,18.98,30.92,1,2024-02-14,2024-02-17,0
ORD-08E2C9C26D,Kobo,Storage organizer set,home,87.26,7.73,0,2024-04-05,2024-04-10,0
ORD-541DCAAF29,Zappos,Cotton T-shirt,clothing,34.90,3.26,0,2024-10-19,2024-10-24,0
ORD-9D9C8B3F7A,Kobo,Sweater,clothing,25.55,1.51,0,2024-03-01,2024-03-07,0
ORD-25CA8CA15C,Target,Running shorts,clothing,20.80,13.69,0,2024-02-08,2024-02-10,0
ORD-691BFDA8B8,Target,Chelsea boots,shoes,58.22,10.57,0,2024-07-25,2024-08-06,0
ORD-3003FC2008,Target,Smart watch,electronics,94.14,7.31,0,2024-09-01,2024-09-05,0
ORD-A105C6308C,Etsy,Desk lamp,home,87.18,10.93,0,2024-02-23,2024-03-04,0
ORD-8AA3D6AC9A,Etsy,Vacuum cleaner,home,89.62,6.28,0,2024-01-24,2024-01-28,0
ORD-AB1A5FF208,Amazon,4K streaming stick,electronics,181.05,20.49,0,2024-07-06,2024-07-12,0
ORD-A8CF678A80,BestBuy,Running shorts,clothing,41.04,26.84,0,2024-06-24,2024-06-29,0
ORD-286EE853FB,Target,Science textbook,books,17.79,1.77,0,2024-05-22,2024-06-02,0
ORD-010E35F54F,Zappos,Smart watch,electronics,131.94,2.31,0,2024-11-08,2024-11-12,0
ORD-777393D8C4,Amazon,Cotton T-shirt,clothing,33.28,30.97,0,2024-09-21,2024-09-24,0
ORD-1C012598BA,Walmart,Paperback thriller,books,19.66,10.69,0,2024-08-02,2024-08-04,0
ORD-F487B5E560,Etsy,Leather sneakers,shoes,41.46,34.96,1,2024-06-28,2024-07-11,0
ORD-273928DA45,BestBuy,Cotton T-shirt,clothing,35.84,2.56,0,2024-11-08,2024-11-11,0
ORD-F4AC68E333,BestBuy,Sweater,clothing,16.18,3.46,1,2024-01-23,2024-02-01,0
ORD-F8AF135428,Amazon,Fantasy novel,books,24.67,17.18,0,2024-01-23,2024-01-25,0
ORD-9E4BA2AAD0,Etsy,Paperback thriller,books,9.72,20.37,0,2024-12-24,2025-01-03,0
ORD-F7E0F696B3,IKEA,Winter boots,shoes,49.40,21.97,0,2024-04-26,2024-05-06,0
ORD-6823CB37F3,Zappos,Sandals,shoes,60.73,10.55,0,2024-04-19,2024-04-30,0
ORD-56BDB6B23D,IKEA,Noise cancelling headphones,electronics,83.88,8.99,0,2024-02-29,2024-03-05,0
ORD-4CC5C58FA7,Target,Sandals,shoes,52.82,14.14,0,2024-10-02,2024-10-04,0
ORD-78809C8A3D,Amazon,Sweater,clothing,43.31,19.20,0,2024-10-14,2024-10-22,0
ORD-CFC43B8A6D,BestBuy,Bluetooth speaker,electronics,68.21,6.70,0,2024-04-19,2024-05-02,0
ORD-310E4179D1,IKEA,Fantasy novel,books,13.89,0.46,0,2024-05-03,2024-05-08,0
ORD-AF28B8FFFF,Zappos,Paperback thriller,books,32.65,2.09,0,2024-05-19,2024-06-02,0
ORD-D503322959,Kobo,Science textbook,books,20.23,10.64,0,2024-04-22,2024-05-06,0
ORD-D285738F6C,Zappos,Storage organizer set,home,97.01,22.19,0,2024-06-04,2024-06-17,0
ORD-F238041170,Newegg,Noise cancelling headphones,electronics,165.96,19.86,0,2024-03-11,2024-03-18,1
ORD-0ECEB2DACC,IKEA,Paperback thriller,books,12.75,18.37,0,2024-08-17,2024-08-24,0
ORD-4D0121258D,Newegg,Air purifier,home,38.37,20.06,0,2024-04-03,2024-04-12,1
ORD-7452C89FF2,Zappos,Sweater,clothing,33.23,12.70,0,2024-01-22,2024-01-28,0
ORD-5800722D10,BestBuy,Denim jacket,clothing,53.58,7.90,1,2024-02-21,2024-02-27,0
ORD-37E199C904,BestBuy,Fantasy novel,books,27.35,3.22,0,2024-01-10,2024-01-13,0
ORD-B782B5D30D,Newegg,Paperback thriller,books,17.18,10.41,0,2024-03-31,2024-04-03,0
ORD-E3BBEED8D7,Etsy,Running shoes,shoes,36.19,4.39,0,2024-05-17,2024-05-25,0
ORD-AF1959E3D3,Amazon,Wireless earbuds,electronics,98.88,18.80,0,2024-04-03,2024-04-08,0
ORD-4282161124,Etsy,Leather sneakers,shoes,76.32,44.97,0,2024-12-24,2025-01-05,1
ORD-E7C318F1FC,Etsy,Denim jacket,clothing,46.88,12.70,0,2024-06-26,2024-07-09,0
ORD-E2CCD0833F,IKEA,Sandals,shoes,42.82,13.32,0,2024-01-17,2024-01-22,1
ORD-F68A7D2AD9,BestBuy,Business strategy book,books,28.51,11.41,0,2024-03-07,2024-03-13,0
ORD-272E23A292,Etsy,Kitchen blender,home,44.63,12.85,0,2024-12-07,2024-12-16,0
ORD-27D7FACCF6,Newegg,Sweater,clothing,47.69,38.49,0,2024-06-04,2024-06-13,1
ORD-4C134B9B48,BestBuy,Leather sneakers,shoes,63.88,5.54,1,2024-01-17,2024-01-28,0
ORD-97BDD06C08,IKEA,Leather sneakers,shoes,60.25,38.41,0,2024-02-18,2024-03-02,0
ORD-D55622130A,Target,Storage organizer set,home,114.99,8.79,0,2024-05-04,2024-05-16,0
ORD-67F08B83F3,Target,Kitchen blender,home,147.93,19.57,0,2024-02-06,2024-02-08,0
ORD-9155A9EA6A,Amazon,Paperback thriller,books,20.22,13.58,0,2024-08-07,2024-08-20,0
ORD-72FF8F7DF9,Amazon,Leather sneakers,shoes,62.35,24.63,0,2024-09-01,2024-09-05,0
ORD-CCB454ACE0,Kobo,4K streaming stick,electronics,75.62,5.29,0,2024-12-14,2024-12-17,0
ORD-3F0459B726,IKEA,Noise cancelling headphones,electronics,67.40,3.78,0,2024-07-10,2024-07-21,0
ORD-273109E58D,Newegg,Science textbook,books,19.34,7.51,0,2024-01-05,2024-01-08,0
ORD-C7C62298CC,BestBuy,Running shorts,clothing,17.79,19.04,0,2024-05-10,2024-05-13,0
ORD-9DF26BFAE5,BestBuy,Vacuum cleaner,home,36.62,19.40,0,2024-04-04,2024-04-11,0
ORD-BE3999FA57,Target,Running shoes,shoes,62.92,6.47,0,2024-02-18,2024-02-20,0
ORD-93D1DCAC24,Amazon,Running shorts,clothing,114.43,17.45,1,2024-05-05,2024-05-07,0
ORD-44AD37D446,Zappos,Sandals,shoes,25.28,22.23,0,2024-03-18,2024-03-29,0
ORD-53AFDD057F,Newegg,Business strategy book,books,19.59,5.58,0,2024-03-10,2024-03-17,1
ORD-780B929941,Kobo,Desk lamp,home,117.05,6.38,0,2024-10-15,2024-10-22,0
ORD-2F10D7691E,Etsy,Fantasy novel,books,12.07,1.18,0,2024-02-14,2024-02-17,0
ORD-DE65D91F7A,IKEA,Science textbook,books,8.75,5.53,0,2024-04-28,2024-05-11,0
ORD-1916730596,Amazon,Smart watch,electronics,58.30,9.07,0,2024-06-30,2024-07-06,0
ORD-C52EE64EE1,Amazon,Fantasy novel,books,19.48,0.73,0,2024-08-15,2024-08-17,0
ORD-1F96A13B3F,Walmart,4K streaming stick,electronics,174.60,27.81,0,2024-12-24,2025-01-06,0
ORD-5A937DE0DC,BestBuy,Noise cancelling headphones,electronics,57.73,15.17,0,2024-09-25,2024-10-05,0
ORD-C119501BAF,Etsy,Casual hoodie,clothing,34.52,29.08,1,2024-02-27,2024-03-04,1
ORD-0D172CBA2F,Etsy,Storage organizer set,home,69.77,19.88,0,2024-10-28,2024-11-08,0
ORD-88020B8430,Kobo,Science textbook,books,12.64,9.00,0,2024-02-18,2024-02-23,0
ORD-7202810D2F,Etsy,Denim jacket,clothing,39.26,7.92,0,2024-12-24,2024-12-31,0
ORD-AD1A777E49,Newegg,Winter boots,shoes,65.62,21.81,0,2024-10-24,2024-10-30,0
ORD-35BED7D37E,IKEA,Chelsea boots,shoes,42.51,24.78,0,2024-01-28,2024-02-05,0
ORD-1E7ADF6B21,Target,Bluetooth speaker,electronics,174.27,9.87,0,2024-01-28,2024-01-31,0
ORD-54DD68AD15,Walmart,Smart watch,electronics,135.07,13.10,0,2024-03-20,2024-03-22,1
ORD-A582EB804F,Walmart,Air purifier,home,50.32,8.70,0,2024-09-25,2024-10-04,1
ORD-45EE733039,Walmart,Kitchen blender,home,95.13,9.11,0,2024-11-17,2024-11-26,0
ORD-C5CFD9F170,Amazon,Noise cancelling headphones,electronics,190.25,14.68,0,2024-12-22,2024-12-25,1
ORD-C5FB92DE97,Kobo,Cooking guide,books,22.27,9.86,0,2024-03-06,2024-03-14,0
ORD-F171837CE1,Walmart,Kitchen blender,home,51.09,14.30,0,2024-03-07,2024-03-13,0
ORD-6BF644C59C,Newegg,Sweater,clothing,31.71,11.92,1,2024-01-30,2024-02-04,0
ORD-A4F8F200BD,Kobo,Bluetooth speaker,electronics,126.97,14.68,0,2024-07-22,2024-08-03,0
ORD-A48FDC5881,BestBuy,Wireless earbuds,electronics,180.45,12.01,0,2024-11-02,2024-11-04,0
ORD-E730239C1F,Kobo,Sweater,clothing,35.69,7.10,0,2024-03-22,2024-03-29,0
ORD-050A92F609,BestBuy,Wireless earbuds,electronics,269.30,19.01,0,2024-10-04,2024-10-14,1
